id:long,code:keyword,other:keyword
80523,null,val_80523
80524,null,val_80524
80525,null,val_80525
80526,null,val_80526
80527,null,val_80527
80528,null,val_80528
80529,null,val_80529
80530,null,val_80530
80531,null,val_80531
80532,null,val_80532
80533,null,val_80533
80534,null,val_80534
80535,null,val_80535
80536,null,val_80536
80537,null,val_80537
80538,null,val_80538
80539,null,val_80539
80540,null,val_80540
80541,null,val_80541
80542,null,val_80542
80543,null,val_80543
80544,null,val_80544
80545,null,val_80545
80546,null,val_80546
80547,null,val_80547
80548,null,val_80548
80549,null,val_80549
80550,null,val_80550
80551,null,val_80551
80552,null,val_80552
80553,null,val_80553
80554,null,val_80554
80555,null,val_80555
80556,null,val_80556
80557,null,val_80557
80558,null,val_80558
80559,null,val_80559
80560,null,val_80560
80561,null,val_80561
80562,null,val_80562
80563,null,val_80563
80564,null,val_80564
80565,null,val_80565
80566,null,val_80566
80567,null,val_80567
80568,null,val_80568
80569,null,val_80569
80570,null,val_80570
80571,null,val_80571
80572,null,val_80572
80573,null,val_80573
80574,null,val_80574
80575,null,val_80575
80576,null,val_80576
80577,null,val_80577
80578,null,val_80578
80579,null,val_80579
80580,null,val_80580
80581,null,val_80581
80582,null,val_80582
80583,null,val_80583
80584,null,val_80584
80585,null,val_80585
80586,null,val_80586
80587,null,val_80587
80588,null,val_80588
80589,null,val_80589
80590,null,val_80590
80591,null,val_80591
80592,null,val_80592
80593,null,val_80593
80594,null,val_80594
80595,null,val_80595
80596,null,val_80596
80597,null,val_80597
80598,null,val_80598
80599,null,val_80599
80600,null,val_80600
80601,null,val_80601
80602,null,val_80602
80603,null,val_80603
80604,null,val_80604
80605,null,val_80605
80606,null,val_80606
80607,null,val_80607
80608,null,val_80608
80609,null,val_80609
80610,null,val_80610
80611,null,val_80611
80612,null,val_80612
80613,null,val_80613
80614,null,val_80614
80615,null,val_80615
80616,null,val_80616
80617,null,val_80617
80618,null,val_80618
80619,null,val_80619
80620,null,val_80620
80621,null,val_80621
80622,null,val_80622
80623,null,val_80623
80624,null,val_80624
80625,null,val_80625
80626,null,val_80626
80627,null,val_80627
80628,null,val_80628
80629,null,val_80629
80630,null,val_80630
80631,null,val_80631
80632,null,val_80632
80633,null,val_80633
80634,null,val_80634
80635,null,val_80635
80636,null,val_80636
80637,null,val_80637
80638,null,val_80638
80639,null,val_80639
80640,null,val_80640
80641,null,val_80641
80642,null,val_80642
80643,null,val_80643
80644,null,val_80644
80645,null,val_80645
80646,null,val_80646
80647,null,val_80647
80648,null,val_80648
80649,null,val_80649
80650,null,val_80650
80651,null,val_80651
80652,null,val_80652
80653,null,val_80653
80654,null,val_80654
80655,null,val_80655
80656,null,val_80656
80657,null,val_80657
80658,null,val_80658
80659,null,val_80659
80660,null,val_80660
80661,null,val_80661
80662,null,val_80662
80663,null,val_80663
80664,null,val_80664
80665,null,val_80665
80666,null,val_80666
80667,null,val_80667
80668,null,val_80668
80669,null,val_80669
80670,null,val_80670
80671,null,val_80671
80672,null,val_80672
80673,null,val_80673
80674,null,val_80674
80675,null,val_80675
80676,null,val_80676
80677,null,val_80677
80678,null,val_80678
80679,null,val_80679
80680,null,val_80680
80681,null,val_80681
80682,null,val_80682
80683,null,val_80683
80684,null,val_80684
80685,null,val_80685
80686,null,val_80686
80687,null,val_80687
80688,null,val_80688
80689,null,val_80689
80690,null,val_80690
80691,null,val_80691
80692,null,val_80692
80693,null,val_80693
80694,null,val_80694
80695,null,val_80695
80696,null,val_80696
80697,null,val_80697
80698,null,val_80698
80699,null,val_80699
80700,null,val_80700
80701,null,val_80701
80702,null,val_80702
80703,null,val_80703
80704,null,val_80704
80705,null,val_80705
80706,null,val_80706
80707,null,val_80707
80708,null,val_80708
80709,null,val_80709
80710,null,val_80710
80711,null,val_80711
80712,null,val_80712
80713,null,val_80713
80714,null,val_80714
80715,null,val_80715
80716,null,val_80716
80717,null,val_80717
80718,null,val_80718
80719,null,val_80719
80720,null,val_80720
80721,null,val_80721
80722,null,val_80722
80723,null,val_80723
80724,null,val_80724
80725,null,val_80725
80726,null,val_80726
80727,null,val_80727
80728,null,val_80728
80729,null,val_80729
80730,null,val_80730
80731,null,val_80731
80732,null,val_80732
80733,null,val_80733
80734,null,val_80734
80735,null,val_80735
80736,null,val_80736
80737,null,val_80737
80738,null,val_80738
80739,null,val_80739
80740,null,val_80740
80741,null,val_80741
80742,null,val_80742
80743,null,val_80743
80744,null,val_80744
80745,null,val_80745
80746,null,val_80746
80747,null,val_80747
80748,null,val_80748
80749,null,val_80749
80750,null,val_80750
80751,null,val_80751
80752,null,val_80752
80753,null,val_80753
80754,null,val_80754
80755,null,val_80755
80756,null,val_80756
80757,null,val_80757
80758,null,val_80758
80759,null,val_80759
80760,null,val_80760
80761,null,val_80761
80762,null,val_80762
80763,null,val_80763
80764,null,val_80764
80765,null,val_80765
80766,null,val_80766
80767,null,val_80767
80768,null,val_80768
80769,null,val_80769
80770,null,val_80770
80771,null,val_80771
80772,null,val_80772
80773,null,val_80773
80774,null,val_80774
80775,null,val_80775
80776,null,val_80776
80777,null,val_80777
80778,null,val_80778
80779,null,val_80779
80780,null,val_80780
80781,null,val_80781
80782,null,val_80782
80783,null,val_80783
80784,null,val_80784
80785,null,val_80785
80786,null,val_80786
80787,null,val_80787
80788,null,val_80788
80789,null,val_80789
80790,null,val_80790
80791,null,val_80791
80792,null,val_80792
80793,null,val_80793
80794,null,val_80794
80795,null,val_80795
80796,null,val_80796
80797,null,val_80797
80798,null,val_80798
80799,null,val_80799
80800,null,val_80800
80801,null,val_80801
80802,null,val_80802
80803,null,val_80803
80804,null,val_80804
80805,null,val_80805
80806,null,val_80806
80807,null,val_80807
80808,null,val_80808
80809,null,val_80809
80810,null,val_80810
80811,null,val_80811
80812,null,val_80812
80813,null,val_80813
80814,null,val_80814
80815,null,val_80815
80816,null,val_80816
80817,null,val_80817
80818,null,val_80818
80819,null,val_80819
80820,null,val_80820
80821,null,val_80821
80822,null,val_80822
80823,null,val_80823
80824,null,val_80824
80825,null,val_80825
80826,null,val_80826
80827,null,val_80827
80828,null,val_80828
80829,null,val_80829
80830,null,val_80830
80831,null,val_80831
80832,null,val_80832
80833,null,val_80833
80834,null,val_80834
80835,null,val_80835
80836,null,val_80836
80837,null,val_80837
80838,null,val_80838
80839,null,val_80839
80840,null,val_80840
80841,null,val_80841
80842,null,val_80842
80843,null,val_80843
80844,null,val_80844
80845,null,val_80845
80846,null,val_80846
80847,null,val_80847
80848,null,val_80848
80849,null,val_80849
80850,null,val_80850
80851,null,val_80851
80852,null,val_80852
80853,null,val_80853
80854,null,val_80854
80855,null,val_80855
80856,null,val_80856
80857,null,val_80857
80858,null,val_80858
80859,null,val_80859
80860,null,val_80860
80861,null,val_80861
80862,null,val_80862
80863,null,val_80863
80864,null,val_80864
80865,null,val_80865
80866,null,val_80866
80867,null,val_80867
80868,null,val_80868
80869,null,val_80869
80870,null,val_80870
80871,null,val_80871
80872,null,val_80872
80873,null,val_80873
80874,null,val_80874
80875,null,val_80875
80876,null,val_80876
80877,null,val_80877
80878,null,val_80878
80879,null,val_80879
80880,null,val_80880
80881,null,val_80881
80882,null,val_80882
80883,null,val_80883
80884,null,val_80884
80885,null,val_80885
80886,null,val_80886
80887,null,val_80887
80888,null,val_80888
80889,null,val_80889
80890,null,val_80890
80891,null,val_80891
80892,null,val_80892
80893,null,val_80893
80894,null,val_80894
80895,null,val_80895
80896,null,val_80896
80897,null,val_80897
80898,null,val_80898
80899,null,val_80899
80900,null,val_80900
80901,null,val_80901
80902,null,val_80902
80903,null,val_80903
80904,null,val_80904
80905,null,val_80905
80906,null,val_80906
80907,null,val_80907
80908,null,val_80908
80909,null,val_80909
80910,null,val_80910
80911,null,val_80911
80912,null,val_80912
80913,null,val_80913
80914,null,val_80914
80915,null,val_80915
80916,null,val_80916
80917,null,val_80917
80918,null,val_80918
80919,null,val_80919
80920,null,val_80920
80921,null,val_80921
80922,null,val_80922
80923,null,val_80923
80924,null,val_80924
80925,null,val_80925
80926,null,val_80926
80927,null,val_80927
80928,null,val_80928
80929,null,val_80929
80930,null,val_80930
80931,null,val_80931
80932,null,val_80932
80933,null,val_80933
80934,null,val_80934
80935,null,val_80935
80936,null,val_80936
80937,null,val_80937
80938,null,val_80938
80939,null,val_80939
80940,null,val_80940
80941,null,val_80941
80942,null,val_80942
80943,null,val_80943
80944,null,val_80944
80945,null,val_80945
80946,null,val_80946
80947,null,val_80947
80948,null,val_80948
80949,null,val_80949
80950,null,val_80950
80951,null,val_80951
80952,null,val_80952
80953,null,val_80953
80954,null,val_80954
80955,null,val_80955
80956,null,val_80956
80957,null,val_80957
80958,null,val_80958
80959,null,val_80959
80960,null,val_80960
80961,null,val_80961
80962,null,val_80962
80963,null,val_80963
80964,null,val_80964
80965,null,val_80965
80966,null,val_80966
80967,null,val_80967
80968,null,val_80968
80969,null,val_80969
80970,null,val_80970
80971,null,val_80971
80972,null,val_80972
80973,null,val_80973
80974,null,val_80974
80975,null,val_80975
80976,null,val_80976
80977,null,val_80977
80978,null,val_80978
80979,null,val_80979
80980,null,val_80980
80981,null,val_80981
80982,null,val_80982
80983,null,val_80983
80984,null,val_80984
80985,null,val_80985
80986,null,val_80986
80987,null,val_80987
80988,null,val_80988
80989,null,val_80989
80990,null,val_80990
80991,null,val_80991
80992,null,val_80992
80993,null,val_80993
80994,null,val_80994
80995,null,val_80995
80996,null,val_80996
80997,null,val_80997
80998,null,val_80998
80999,null,val_80999
81000,null,val_81000
81001,null,val_81001
81002,null,val_81002
81003,null,val_81003
81004,null,val_81004
81005,null,val_81005
81006,null,val_81006
81007,null,val_81007
81008,null,val_81008
81009,null,val_81009
81010,null,val_81010
81011,null,val_81011
81012,null,val_81012
81013,null,val_81013
81014,null,val_81014
81015,null,val_81015
81016,null,val_81016
81017,null,val_81017
81018,null,val_81018
81019,null,val_81019
81020,null,val_81020
81021,null,val_81021
81022,null,val_81022
81023,null,val_81023
81024,null,val_81024
81025,null,val_81025
81026,null,val_81026
81027,null,val_81027
81028,null,val_81028
81029,null,val_81029
81030,null,val_81030
81031,null,val_81031
81032,null,val_81032
81033,null,val_81033
81034,null,val_81034
81035,null,val_81035
81036,null,val_81036
81037,null,val_81037
81038,null,val_81038
81039,null,val_81039
81040,null,val_81040
81041,null,val_81041
81042,null,val_81042
81043,null,val_81043
81044,null,val_81044
81045,null,val_81045
81046,null,val_81046
81047,null,val_81047
81048,null,val_81048
81049,null,val_81049
81050,null,val_81050
81051,null,val_81051
81052,null,val_81052
81053,null,val_81053
81054,null,val_81054
81055,null,val_81055
81056,null,val_81056
81057,null,val_81057
81058,null,val_81058
81059,null,val_81059
81060,null,val_81060
81061,null,val_81061
81062,null,val_81062
81063,null,val_81063
81064,null,val_81064
81065,null,val_81065
81066,null,val_81066
81067,null,val_81067
81068,null,val_81068
81069,null,val_81069
81070,null,val_81070
81071,null,val_81071
81072,null,val_81072
81073,null,val_81073
81074,null,val_81074
81075,null,val_81075
81076,null,val_81076
81077,null,val_81077
81078,null,val_81078
81079,null,val_81079
81080,null,val_81080
81081,null,val_81081
81082,null,val_81082
81083,null,val_81083
81084,null,val_81084
81085,null,val_81085
81086,null,val_81086
81087,null,val_81087
81088,null,val_81088
81089,null,val_81089
81090,null,val_81090
81091,null,val_81091
81092,null,val_81092
81093,null,val_81093
81094,null,val_81094
81095,null,val_81095
81096,null,val_81096
81097,null,val_81097
81098,null,val_81098
81099,null,val_81099
81100,null,val_81100
81101,null,val_81101
81102,null,val_81102
81103,null,val_81103
81104,null,val_81104
81105,null,val_81105
81106,null,val_81106
81107,null,val_81107
81108,null,val_81108
81109,null,val_81109
81110,null,val_81110
81111,null,val_81111
81112,null,val_81112
81113,null,val_81113
81114,null,val_81114
81115,null,val_81115
81116,null,val_81116
81117,null,val_81117
81118,null,val_81118
81119,null,val_81119
81120,null,val_81120
81121,null,val_81121
81122,null,val_81122
81123,null,val_81123
81124,null,val_81124
81125,null,val_81125
81126,null,val_81126
81127,null,val_81127
81128,null,val_81128
81129,null,val_81129
81130,null,val_81130
81131,null,val_81131
81132,null,val_81132
81133,null,val_81133
81134,null,val_81134
81135,null,val_81135
81136,null,val_81136
81137,null,val_81137
81138,null,val_81138
81139,null,val_81139
81140,null,val_81140
81141,null,val_81141
81142,null,val_81142
81143,null,val_81143
81144,null,val_81144
81145,null,val_81145
81146,null,val_81146
81147,null,val_81147
81148,null,val_81148
81149,null,val_81149
81150,null,val_81150
81151,null,val_81151
81152,null,val_81152
81153,null,val_81153
81154,null,val_81154
81155,null,val_81155
81156,null,val_81156
81157,null,val_81157
81158,null,val_81158
81159,null,val_81159
81160,null,val_81160
81161,null,val_81161
81162,null,val_81162
81163,null,val_81163
81164,null,val_81164
81165,null,val_81165
81166,null,val_81166
81167,null,val_81167
81168,null,val_81168
81169,null,val_81169
81170,null,val_81170
81171,null,val_81171
81172,null,val_81172
81173,null,val_81173
81174,null,val_81174
81175,null,val_81175
81176,null,val_81176
81177,null,val_81177
81178,null,val_81178
81179,null,val_81179
81180,null,val_81180
81181,null,val_81181
81182,null,val_81182
81183,null,val_81183
81184,null,val_81184
81185,null,val_81185
81186,null,val_81186
81187,null,val_81187
81188,null,val_81188
81189,null,val_81189
81190,null,val_81190
81191,null,val_81191
81192,null,val_81192
81193,null,val_81193
81194,null,val_81194
81195,null,val_81195
81196,null,val_81196
81197,null,val_81197
81198,null,val_81198
81199,null,val_81199
81200,null,val_81200
81201,null,val_81201
81202,null,val_81202
81203,null,val_81203
81204,null,val_81204
81205,null,val_81205
81206,null,val_81206
81207,null,val_81207
81208,null,val_81208
81209,null,val_81209
81210,null,val_81210
81211,null,val_81211
81212,null,val_81212
81213,null,val_81213
81214,null,val_81214
81215,null,val_81215
81216,null,val_81216
81217,null,val_81217
81218,null,val_81218
81219,null,val_81219
81220,null,val_81220
81221,null,val_81221
81222,null,val_81222
81223,null,val_81223
81224,null,val_81224
81225,null,val_81225
81226,null,val_81226
81227,null,val_81227
81228,null,val_81228
81229,null,val_81229
81230,null,val_81230
81231,null,val_81231
81232,null,val_81232
81233,null,val_81233
81234,null,val_81234
81235,null,val_81235
81236,null,val_81236
81237,null,val_81237
81238,null,val_81238
81239,null,val_81239
81240,null,val_81240
81241,null,val_81241
81242,null,val_81242
81243,null,val_81243
81244,null,val_81244
81245,null,val_81245
81246,null,val_81246
81247,null,val_81247
81248,null,val_81248
81249,null,val_81249
81250,null,val_81250
81251,null,val_81251
81252,null,val_81252
81253,null,val_81253
81254,null,val_81254
81255,null,val_81255
81256,null,val_81256
81257,null,val_81257
81258,null,val_81258
81259,null,val_81259
81260,null,val_81260
81261,null,val_81261
81262,null,val_81262
81263,null,val_81263
81264,null,val_81264
81265,null,val_81265
81266,null,val_81266
81267,null,val_81267
81268,null,val_81268
81269,null,val_81269
81270,null,val_81270
81271,null,val_81271
81272,null,val_81272
81273,null,val_81273
81274,null,val_81274
81275,null,val_81275
81276,null,val_81276
81277,null,val_81277
81278,null,val_81278
81279,null,val_81279
81280,null,val_81280
81281,null,val_81281
81282,null,val_81282
81283,null,val_81283
81284,null,val_81284
81285,null,val_81285
81286,null,val_81286
81287,null,val_81287
81288,null,val_81288
81289,null,val_81289
81290,null,val_81290
81291,null,val_81291
81292,null,val_81292
81293,null,val_81293
81294,null,val_81294
81295,null,val_81295
81296,null,val_81296
81297,null,val_81297
81298,null,val_81298
81299,null,val_81299
81300,null,val_81300
81301,null,val_81301
81302,null,val_81302
81303,null,val_81303
81304,null,val_81304
81305,null,val_81305
81306,null,val_81306
81307,null,val_81307
81308,null,val_81308
81309,null,val_81309
81310,null,val_81310
81311,null,val_81311
81312,null,val_81312
81313,null,val_81313
81314,null,val_81314
81315,null,val_81315
81316,null,val_81316
81317,null,val_81317
81318,null,val_81318
81319,null,val_81319
81320,null,val_81320
81321,null,val_81321
81322,null,val_81322
81323,null,val_81323
81324,null,val_81324
81325,null,val_81325
81326,null,val_81326
81327,null,val_81327
81328,null,val_81328
81329,null,val_81329
81330,null,val_81330
81331,null,val_81331
81332,null,val_81332
81333,null,val_81333
81334,null,val_81334
81335,null,val_81335
81336,null,val_81336
81337,null,val_81337
81338,null,val_81338
81339,null,val_81339
81340,null,val_81340
81341,null,val_81341
81342,null,val_81342
81343,null,val_81343
81344,null,val_81344
81345,null,val_81345
81346,null,val_81346
81347,null,val_81347
81348,null,val_81348
81349,null,val_81349
81350,null,val_81350
81351,null,val_81351
81352,null,val_81352
81353,null,val_81353
81354,null,val_81354
81355,null,val_81355
81356,null,val_81356
81357,null,val_81357
81358,null,val_81358
81359,null,val_81359
81360,null,val_81360
81361,null,val_81361
81362,null,val_81362
81363,null,val_81363
81364,null,val_81364
81365,null,val_81365
81366,null,val_81366
81367,null,val_81367
81368,null,val_81368
81369,null,val_81369
81370,null,val_81370
81371,null,val_81371
81372,null,val_81372
81373,null,val_81373
81374,null,val_81374
81375,null,val_81375
81376,null,val_81376
81377,null,val_81377
81378,null,val_81378
81379,null,val_81379
81380,null,val_81380
81381,null,val_81381
81382,null,val_81382
81383,null,val_81383
81384,null,val_81384
81385,null,val_81385
81386,null,val_81386
81387,null,val_81387
81388,null,val_81388
81389,null,val_81389
81390,null,val_81390
81391,null,val_81391
81392,null,val_81392
81393,null,val_81393
81394,null,val_81394
81395,null,val_81395
81396,null,val_81396
81397,null,val_81397
81398,null,val_81398
81399,null,val_81399
81400,null,val_81400
81401,null,val_81401
81402,null,val_81402
81403,null,val_81403
81404,null,val_81404
81405,null,val_81405
81406,null,val_81406
81407,null,val_81407
81408,null,val_81408
81409,null,val_81409
81410,null,val_81410
81411,null,val_81411
81412,null,val_81412
81413,null,val_81413
81414,null,val_81414
81415,null,val_81415
81416,null,val_81416
81417,null,val_81417
81418,null,val_81418
81419,null,val_81419
81420,null,val_81420
81421,null,val_81421
81422,null,val_81422
81423,null,val_81423
81424,null,val_81424
81425,null,val_81425
81426,null,val_81426
81427,null,val_81427
81428,null,val_81428
81429,null,val_81429
81430,null,val_81430
81431,null,val_81431
81432,null,val_81432
81433,null,val_81433
81434,null,val_81434
81435,null,val_81435
81436,null,val_81436
81437,null,val_81437
81438,null,val_81438
81439,null,val_81439
81440,null,val_81440
81441,null,val_81441
81442,null,val_81442
81443,null,val_81443
81444,null,val_81444
81445,null,val_81445
81446,null,val_81446
81447,null,val_81447
81448,null,val_81448
81449,null,val_81449
81450,null,val_81450
81451,null,val_81451
81452,null,val_81452
81453,null,val_81453
81454,null,val_81454
81455,null,val_81455
81456,null,val_81456
81457,null,val_81457
81458,null,val_81458
81459,null,val_81459
81460,null,val_81460
81461,null,val_81461
81462,null,val_81462
81463,null,val_81463
81464,null,val_81464
81465,null,val_81465
81466,null,val_81466
81467,null,val_81467
81468,null,val_81468
81469,null,val_81469
81470,null,val_81470
81471,null,val_81471
81472,null,val_81472
81473,null,val_81473
81474,null,val_81474
81475,null,val_81475
81476,null,val_81476
81477,null,val_81477
81478,null,val_81478
81479,null,val_81479
81480,null,val_81480
81481,null,val_81481
81482,null,val_81482
81483,null,val_81483
81484,null,val_81484
81485,null,val_81485
81486,null,val_81486
81487,null,val_81487
81488,null,val_81488
81489,null,val_81489
81490,null,val_81490
81491,null,val_81491
81492,null,val_81492
81493,null,val_81493
81494,null,val_81494
81495,null,val_81495
81496,null,val_81496
81497,null,val_81497
81498,null,val_81498
81499,null,val_81499
81500,null,val_81500
81501,null,val_81501
81502,null,val_81502
81503,null,val_81503
81504,null,val_81504
81505,null,val_81505
81506,null,val_81506
81507,null,val_81507
81508,null,val_81508
81509,null,val_81509
81510,null,val_81510
81511,null,val_81511
81512,null,val_81512
81513,null,val_81513
81514,null,val_81514
81515,null,val_81515
81516,null,val_81516
81517,null,val_81517
81518,null,val_81518
81519,null,val_81519
81520,null,val_81520
81521,null,val_81521
81522,null,val_81522
81523,null,val_81523
81524,null,val_81524
81525,null,val_81525
81526,null,val_81526
81527,null,val_81527
81528,null,val_81528
81529,null,val_81529
81530,null,val_81530
81531,null,val_81531
81532,null,val_81532
81533,null,val_81533
81534,null,val_81534
81535,null,val_81535
81536,null,val_81536
81537,null,val_81537
81538,null,val_81538
81539,null,val_81539
81540,null,val_81540
81541,null,val_81541
81542,null,val_81542
81543,null,val_81543
81544,null,val_81544
81545,null,val_81545
81546,null,val_81546
81547,null,val_81547
81548,null,val_81548
81549,null,val_81549
81550,null,val_81550
81551,null,val_81551
81552,null,val_81552
81553,null,val_81553
81554,null,val_81554
81555,null,val_81555
81556,null,val_81556
81557,null,val_81557
81558,null,val_81558
81559,null,val_81559
81560,null,val_81560
81561,null,val_81561
81562,null,val_81562
81563,null,val_81563
81564,null,val_81564
81565,null,val_81565
81566,null,val_81566
81567,null,val_81567
81568,null,val_81568
81569,null,val_81569
81570,null,val_81570
81571,null,val_81571
81572,null,val_81572
81573,null,val_81573
81574,null,val_81574
81575,null,val_81575
81576,null,val_81576
81577,null,val_81577
81578,null,val_81578
81579,null,val_81579
81580,null,val_81580
81581,null,val_81581
81582,null,val_81582
81583,null,val_81583
81584,null,val_81584
81585,null,val_81585
81586,null,val_81586
81587,null,val_81587
81588,null,val_81588
81589,null,val_81589
81590,null,val_81590
81591,null,val_81591
81592,null,val_81592
81593,null,val_81593
81594,null,val_81594
81595,null,val_81595
81596,null,val_81596
81597,null,val_81597
81598,null,val_81598
81599,null,val_81599
81600,null,val_81600
81601,null,val_81601
81602,null,val_81602
81603,null,val_81603
81604,null,val_81604
81605,null,val_81605
81606,null,val_81606
81607,null,val_81607
81608,null,val_81608
81609,null,val_81609
81610,null,val_81610
81611,null,val_81611
81612,null,val_81612
81613,null,val_81613
81614,null,val_81614
81615,null,val_81615
81616,null,val_81616
81617,null,val_81617
81618,null,val_81618
81619,null,val_81619
81620,null,val_81620
81621,null,val_81621
81622,null,val_81622
81623,null,val_81623
81624,null,val_81624
81625,null,val_81625
81626,null,val_81626
81627,null,val_81627
81628,null,val_81628
81629,null,val_81629
81630,null,val_81630
81631,null,val_81631
81632,null,val_81632
81633,null,val_81633
81634,null,val_81634
81635,null,val_81635
81636,null,val_81636
81637,null,val_81637
81638,null,val_81638
81639,null,val_81639
81640,null,val_81640
81641,null,val_81641
81642,null,val_81642
81643,null,val_81643
81644,null,val_81644
81645,null,val_81645
81646,null,val_81646
81647,null,val_81647
81648,null,val_81648
81649,null,val_81649
81650,null,val_81650
81651,null,val_81651
81652,null,val_81652
81653,null,val_81653
81654,null,val_81654
81655,null,val_81655
81656,null,val_81656
81657,null,val_81657
81658,null,val_81658
81659,null,val_81659
81660,null,val_81660
81661,null,val_81661
81662,null,val_81662
81663,null,val_81663
81664,null,val_81664
81665,null,val_81665
81666,null,val_81666
81667,null,val_81667
81668,null,val_81668
81669,null,val_81669
81670,null,val_81670
81671,null,val_81671
81672,null,val_81672
81673,null,val_81673
81674,null,val_81674
81675,null,val_81675
81676,null,val_81676
81677,null,val_81677
81678,null,val_81678
81679,null,val_81679
81680,null,val_81680
81681,null,val_81681
81682,null,val_81682
81683,null,val_81683
81684,null,val_81684
81685,null,val_81685
81686,null,val_81686
81687,null,val_81687
81688,null,val_81688
81689,null,val_81689
81690,null,val_81690
81691,null,val_81691
81692,null,val_81692
81693,null,val_81693
81694,null,val_81694
81695,null,val_81695
81696,null,val_81696
81697,null,val_81697
81698,null,val_81698
81699,null,val_81699
81700,null,val_81700
81701,null,val_81701
81702,null,val_81702
81703,null,val_81703
81704,null,val_81704
81705,null,val_81705
81706,null,val_81706
81707,null,val_81707
81708,null,val_81708
81709,null,val_81709
81710,null,val_81710
81711,null,val_81711
81712,null,val_81712
81713,null,val_81713
81714,null,val_81714
81715,null,val_81715
81716,null,val_81716
81717,null,val_81717
81718,null,val_81718
81719,null,val_81719
81720,null,val_81720
81721,null,val_81721
81722,null,val_81722
81723,null,val_81723
81724,null,val_81724
81725,null,val_81725
81726,null,val_81726
81727,null,val_81727
81728,null,val_81728
81729,null,val_81729
81730,null,val_81730
81731,null,val_81731
81732,null,val_81732
81733,null,val_81733
81734,null,val_81734
81735,null,val_81735
81736,null,val_81736
81737,null,val_81737
81738,null,val_81738
81739,null,val_81739
81740,null,val_81740
81741,null,val_81741
81742,null,val_81742
81743,null,val_81743
81744,null,val_81744
81745,null,val_81745
81746,null,val_81746
81747,null,val_81747
81748,null,val_81748
81749,null,val_81749
81750,null,val_81750
81751,null,val_81751
81752,null,val_81752
81753,null,val_81753
81754,null,val_81754
81755,null,val_81755
81756,null,val_81756
81757,null,val_81757
81758,null,val_81758
81759,null,val_81759
81760,null,val_81760
81761,null,val_81761
81762,null,val_81762
81763,null,val_81763
81764,null,val_81764
81765,null,val_81765
81766,null,val_81766
81767,null,val_81767
81768,null,val_81768
81769,null,val_81769
81770,null,val_81770
81771,null,val_81771
81772,null,val_81772
81773,null,val_81773
81774,null,val_81774
81775,null,val_81775
81776,null,val_81776
81777,null,val_81777
81778,null,val_81778
81779,null,val_81779
81780,null,val_81780
81781,null,val_81781
81782,null,val_81782
81783,null,val_81783
81784,null,val_81784
81785,null,val_81785
81786,null,val_81786
81787,null,val_81787
81788,null,val_81788
81789,null,val_81789
81790,null,val_81790
81791,null,val_81791
81792,null,val_81792
81793,null,val_81793
81794,null,val_81794
81795,null,val_81795
81796,null,val_81796
81797,null,val_81797
81798,null,val_81798
81799,null,val_81799
81800,null,val_81800
81801,null,val_81801
81802,null,val_81802
81803,null,val_81803
81804,null,val_81804
81805,null,val_81805
81806,null,val_81806
81807,null,val_81807
81808,null,val_81808
81809,null,val_81809
81810,null,val_81810
81811,null,val_81811
81812,null,val_81812
81813,null,val_81813
81814,null,val_81814
81815,null,val_81815
81816,null,val_81816
81817,null,val_81817
81818,null,val_81818
81819,null,val_81819
81820,null,val_81820
81821,null,val_81821
81822,null,val_81822
81823,null,val_81823
81824,null,val_81824
81825,null,val_81825
81826,null,val_81826
81827,null,val_81827
81828,null,val_81828
81829,null,val_81829
81830,null,val_81830
81831,null,val_81831
81832,null,val_81832
81833,null,val_81833
81834,null,val_81834
81835,null,val_81835
81836,null,val_81836
81837,null,val_81837
81838,null,val_81838
81839,null,val_81839
81840,null,val_81840
81841,null,val_81841
81842,null,val_81842
81843,null,val_81843
81844,null,val_81844
81845,null,val_81845
81846,null,val_81846
81847,null,val_81847
81848,null,val_81848
81849,null,val_81849
81850,null,val_81850
81851,null,val_81851
81852,null,val_81852
81853,null,val_81853
81854,null,val_81854
81855,null,val_81855
81856,null,val_81856
81857,null,val_81857
81858,null,val_81858
81859,null,val_81859
81860,null,val_81860
81861,null,val_81861
81862,null,val_81862
81863,null,val_81863
81864,null,val_81864
81865,null,val_81865
81866,null,val_81866
81867,null,val_81867
81868,null,val_81868
81869,null,val_81869
81870,null,val_81870
81871,null,val_81871
81872,null,val_81872
81873,null,val_81873
81874,null,val_81874
81875,null,val_81875
81876,null,val_81876
81877,null,val_81877
81878,null,val_81878
81879,null,val_81879
81880,null,val_81880
81881,null,val_81881
81882,null,val_81882
81883,null,val_81883
81884,null,val_81884
81885,null,val_81885
81886,null,val_81886
81887,null,val_81887
81888,null,val_81888
81889,null,val_81889
81890,null,val_81890
81891,null,val_81891
81892,null,val_81892
81893,null,val_81893
81894,null,val_81894
81895,null,val_81895
81896,null,val_81896
81897,null,val_81897
81898,null,val_81898
81899,null,val_81899
81900,null,val_81900
81901,null,val_81901
81902,null,val_81902
81903,null,val_81903
81904,null,val_81904
81905,null,val_81905
81906,null,val_81906
81907,null,val_81907
81908,null,val_81908
81909,null,val_81909
81910,null,val_81910
81911,null,val_81911
81912,null,val_81912
81913,null,val_81913
81914,null,val_81914
81915,null,val_81915
81916,null,val_81916
81917,null,val_81917
81918,null,val_81918
81919,null,val_81919
81920,null,val_81920
